Cust ID,MOB,MaxBalanceAmt,CntPurchActMth,TotFinCharge,PctOnlineTrans,PctPromoSale,PayToBalRatio,PctOfflinePymt,CntActiveCards
C#82537619817665,129,306.15,4,47.49,0.522933,0.214884,0.214884,0.043353,10
C#77222824052754,186,291.58,1,9.55,0.431232,0.123908,0.123908,0.011344,2
C#2518201662171,156,151.7,2,11.58,0.466993,0.16212,0.16212,0.007244,2
C#78894046179676,275,373.54,4,23.56,0.090534,0.18939,0.18939,0.252491,2
C#76920300857786,147,180.93,2,19.51,0.395989,0.186185,0.186185,0.012566,2
C#9347782533939,150,465.23,6,33.39,0.257881,0.243679,0.243679,0.029299,7
C#41673317445704,132,150.29,2,1.12,0.589525,0.109736,0.109736,0.009584,3
C#78771095084250,114,252.04,2,6.11,0.331142,0.185409,0.185409,0.012954,3
C#51214106696865,131,150.84,3,16.58,0.221205,0.193153,0.193153,0.016343,2
C#86215643909235,195,245.85,4,23.46,0.11241,0.145812,0.145812,0.262927,3
C#95227323389054,182,182.86,9,19.08,0.456879,1.030027,1.030027,0.102006,3
C#14725435583860,134,98.32,1,1.46,0.3615,0.154195,0.154195,0.010031,3
C#38715804767272,162,215.62,4,28.23,0.157542,0.109653,0.109653,0.335934,3
C#94504305077659,144,213.73,3,11.42,0.43249,0.178282,0.178282,0.019265,2
C#51903537476963,69,279.23,3,16.76,0.67092,0.004027,0.004027,0.01252,2
C#72861455297580,140,308.58,2,8.09,0.77775,0.236428,0.236428,0.012745,1
C#66905873564748,139,300.01,4,27.29,0.131701,0.185468,0.185468,0.412085,3
C#10018903331525,132,154.29,4,16.5,0.515359,0.200078,0.200078,0.015655,2
C#95051233166233,173,233.57,1,24.51,0.105714,0.124799,0.124799,0.356108,4
C#38533873299931,275,302.02,6,9.96,0.319436,0.651079,0.651079,0.0436,2
C#56150531851459,83,377.38,4,23.39,0.338473,0.135757,0.135757,0.032962,9
C#6400153796081,82,420.98,5,41.97,0.699916,0.250815,0.250815,0.022343,11
C#82330923427790,113,375.2,5,26.19,0.463049,0.147502,0.147502,0.027954,9
C#70406738072471,172,233.98,5,27.52,0.115786,0.214312,0.214312,0.269732,3
C#31817734000262,180,1496.6,14,332.82,0.333599,0.195388,0.195388,0.099941,4
C#232670427814,81,431.67,4,29.66,0.530488,0.152816,0.152816,0.028378,7
C#52661594001332,52,512.77,3,32.12,0.577763,0.208086,0.208086,0.019997,6
C#45773680082457,155,206.92,10,12.4,0.401905,0.73623,0.73623,0.04646,4
C#16646984150593,135,184.91,1,1.51,0.203463,0.038257,0.038257,0.008935,1
C#73842228991035,190,292.25,3,20.3,0.147077,0.330854,0.330854,0.477893,4
C#71267460513633,121,186.25,3,9.04,0.298866,0.210209,0.210209,0.012873,2
C#98335804575324,144,191.1,2,12.71,0.207387,0.186402,0.186402,0.017379,1
C#79514840933944,111,318.37,5,15.79,0.126791,0.208463,0.208463,0.421418,3
C#6761060198891,112,1640.02,6,361.74,0.526893,0.102396,0.102396,0.099916,5
C#85917967973418,278,231.04,4,16.89,0.081128,0.236401,0.236401,0.429674,3
C#54725085419707,151,189.71,2,8.27,0.479173,0.226354,0.226354,0.014069,2
C#73632910718325,265,341.19,8,9.15,0.471417,0.642278,0.642278,0.062639,2
C#22102934880388,107,32.06,5,10.95,0.672898,0.208966,0.208966,0.010283,2
C#65018561066428,105,115.32,2,1.45,0.370247,0.152839,0.152839,0.014096,3
C#41963403758702,103,194.18,4,18.03,0.603853,0.09221,0.09221,0.022323,2
C#10409815817148,210,297.77,4,16.99,0.174462,0.216577,0.216577,0.435543,3
C#59180335124039,148,1634.39,8,127.67,0.504103,0.278447,0.278447,0.080933,6
C#99011253292725,349,393.21,5,18.34,0.163087,0.219809,0.219809,0.319887,4
C#13289282619594,179,279.3,4,15.82,0.301597,0.21581,0.21581,0.012725,2
C#70213749206962,139,190.37,3,11.14,0.345886,0.234831,0.234831,0.019753,1
C#40887094042539,127,109.88,2,1.3,0.230998,0.118219,0.118219,0.007638,2
C#75081805535230,97,128.89,3,12.33,0.429774,0.154534,0.154534,0.019959,3
C#15721074194678,123,236.39,4,16.04,0.529934,0.146167,0.146167,0.009463,2
C#11830576073483,155,131.77,2,1.39,0.302322,0.055903,0.055903,0.008077,2
C#10914935136772,80,217.92,3,15.61,0.294867,0.187639,0.187639,0.018177,1
C#53425796428312,88,363.41,5,39.53,0.616044,0.214927,0.214927,0.018651,11
C#35259256267220,120,118.04,2,1.59,0.565176,0.122654,0.122654,0.009119,2
C#22784494298784,187,286.56,5,19.55,0.086236,0.160759,0.160759,0.413407,3
C#3304699081216,73,139.98,3,13.41,0.561811,0.154733,0.154733,0.012335,2
C#32872031441681,67,53.19,1,1.08,0.409019,0.11913,0.11913,0.010608,3
C#72707599288194,302,322.05,6,11.94,0.181794,0.587547,0.587547,0.076524,2
C#37196861720,133,129.95,2,0.86,0.205193,0.144592,0.144592,0.010447,1
C#70000035359846,124,319.68,3,20.2,0.128974,0.162405,0.162405,0.446381,3
C#46813446673303,146,163.14,3,22.53,0.453299,0.1964,0.1964,0.013855,2
C#66807116195815,163,626.76,4,73.64,0.471255,0.187425,0.187425,0.026795,2
C#63550219689693,82,1108.15,4,283.67,0.34968,0.178001,0.178001,0.065014,6
C#46046881192685,130,348.6,6,42.49,0.386538,0.15681,0.15681,0.020618,3
C#48153696457035,220,1945.35,5,210.32,0.472569,0.109014,0.109014,0.041049,5
C#81430577261214,163,242.2,3,15.87,0.252209,0.303133,0.303133,0.011718,2
C#70110692201018,221,375.5,8,8.62,0.45027,0.430622,0.430622,0.05578,2
C#70466328886211,163,86.49,4,16.9,0.722725,0.187411,0.187411,0.014398,1
C#18802059378513,95,138.44,2,0.83,0.624005,0.129122,0.129122,0.008711,2
C#72232051255748,193,109.45,3,13.21,0.338246,0.174369,0.174369,0.012478,1
C#56354812831307,226,225.53,10,11.69,0.390031,0.453487,0.453487,0.069695,1
C#71537896929769,213,266.56,10,7.39,0.427387,0.909666,0.909666,0.055402,3
C#34228881344728,124,184.87,3,12.1,0.321443,0.196818,0.196818,0.019899,1
C#32929738788041,174,261.77,5,29.9,0.082762,0.235128,0.235128,0.398183,2
C#94735696833032,84,252.59,2,15.72,0.43269,0.189528,0.189528,0.013779,2
C#59489405793812,128,265.46,3,15.15,0.484814,0.09757,0.09757,0.019341,2
C#49519614084294,109,324.98,3,8.74,0.463852,0.327796,0.327796,0.020919,1
C#42370549082874,145,240.48,3,16.63,0.354421,0.196508,0.196508,0.017344,1
C#32287521828840,168,1270.49,8,201.03,0.426735,0.069193,0.069193,0.094714,3
C#54980747522399,133,131.03,4,21.42,0.788319,0.073675,0.073675,0.015396,3
C#90248007580290,142,284.66,2,16.77,0.376837,0.191559,0.191559,0.011732,1
C#33050565645792,79,170.32,3,18.5,0.51415,0.139155,0.139155,0.020751,3
C#78356600154011,97,118.22,1,0.67,0.38934,0.04497,0.04497,0.007623,2
C#85187077717514,256,241.45,4,22.77,0.151359,0.180163,0.180163,0.347616,3
C#47609064100335,116,442.11,5,58.41,0.592829,0.292061,0.292061,0.026236,6
C#74126836504167,153,1495.5,2,244.83,0.226334,0.164423,0.164423,0.088931,4
C#35630583382185,148,66.07,1,0.97,0.617312,0.184927,0.184927,0.010242,2
C#2367810079007,240,271.88,3,13.02,0.142461,0.248304,0.248304,0.327697,3
C#21306219720026,139,91.11,1,1.42,0.202913,0.08087,0.08087,0.01116,3
C#20748052482469,108,385.38,6,6.19,0.644771,0.196712,0.196712,0.02846,10
C#67328921489476,155,1075.26,9,250.44,0.40041,0.110932,0.110932,0.088512,6
C#77622827931770,127,269.22,3,17.27,0.691849,0.186389,0.186389,0.009372,2
C#2963425027606,67,189.84,3,18.1,0.711298,0.132117,0.132117,0.019969,2
C#44228690381223,101,257.74,3,17.11,0.543525,0.231394,0.231394,0.015258,3
C#71322083100480,198,335.26,10,6.83,0.350052,0.729042,0.729042,0.011323,3
C#56933728804064,229,178.12,3,25.15,0.150904,0.210559,0.210559,0.461903,2
C#29752711329060,113,181.24,10,12.16,0.273668,0.501858,0.501858,0.056976,3
C#7176917548059,112,171.07,4,16.45,0.716303,0.227521,0.227521,0.011586,2
C#28033780165676,169,207.23,6,7.25,0.181383,0.566761,0.566761,0.083881,4
C#63496571876771,86,168.99,2,16.12,0.530635,0.227869,0.227869,0.017812,3
C#89362950337935,90,171.93,4,19.5,0.431506,0.273285,0.273285,0.016934,2
C#32329496664638,135,178.19,2,18.29,0.350527,0.100452,0.100452,0.010303,3
C#51291204482111,227,286.95,10,4.75,0.234251,0.591605,0.591605,0.094844,3
C#76073675757973,118,96.2,2,0.94,0.552025,0.093594,0.093594,0.009481,2
C#54556760878588,117,120.41,2,1.18,0.384714,0.16543,0.16543,0.009936,2
C#31359764338349,128,187.45,3,14.55,0.277633,0.195223,0.195223,0.015884,3
C#44587448192558,186,55.8,1,0.88,0.560036,0.072221,0.072221,0.012412,2
C#41036501737018,206,299.67,9,13.72,0.304352,0.753601,0.753601,0.049386,4
C#76117112510019,134,193.77,3,17.75,0.483028,0.172057,0.172057,0.01931,2
C#64100125317467,260,354.2,3,17.6,0.094757,0.169621,0.169621,0.370929,2
C#95480747262693,102,395.62,3,30,0.521789,0.253028,0.253028,0.026651,10
C#33183416040706,242,294.61,2,16.87,0.129206,0.310265,0.310265,0.33389,3
C#56754300203405,145,124.83,4,19.13,0.123693,0.196764,0.196764,0.376526,4
C#71270309634694,157,321.92,2,20.39,0.098039,0.337424,0.337424,0.312989,3
C#16953284494213,257,287.3,4,21.96,0.111673,0.123254,0.123254,0.425559,3
C#9633127427442,161,116.1,1,0.6,0.622883,0.123845,0.123845,0.011271,4
C#4921088880253,201,2293.41,6,330.15,0.54087,0.158577,0.158577,0.065628,6
C#48831960522025,211,70.62,1,0.76,0.41666,0.04216,0.04216,0.010839,2
C#41023292732094,127,356.42,6,46.96,0.38275,0.177376,0.177376,0.025075,7
C#83078859930575,228,235.11,4,20.11,0.212656,0.113885,0.113885,0.28267,4
C#93845685082787,186,187.42,4,24.08,0.055253,0.23699,0.23699,0.313447,3
C#67457840770975,121,269.41,3,10.39,0.486701,0.19122,0.19122,0.020531,2
C#78391035218833,63,321.1,10,7.97,0.439178,0.911294,0.911294,0.057255,2
C#63529904590961,111,354.56,5,55.78,0.596925,0.256105,0.256105,0.011906,8
C#42583206503360,141,193.09,3,6.04,0.373555,0.216398,0.216398,0.014359,2
C#9153833681429,110,355.22,2,16.39,0.11487,0.236943,0.236943,0.352673,3
C#596020923892,142,310.14,4,34.51,0.699979,0.186084,0.186084,0.030657,10
C#94093873189141,136,225.79,4,27.37,0.113607,0.255215,0.255215,0.400581,2
C#32675509801299,148,87.07,2,1.27,0.426458,0.112532,0.112532,0.010084,3
C#43573273524255,142,90.61,2,1.75,0.620531,0.152536,0.152536,0.008306,3
C#65336970961413,15,448.27,4,63.65,0.501399,0.208982,0.208982,0.023083,7
C#51760679148561,115,95.33,1,1.07,0.353335,0.074063,0.074063,0.012525,1
C#97106332437911,140,339.24,5,48.13,0.448521,0.225997,0.225997,0.021504,8
C#14872716310179,184,178.7,3,16.37,0.34635,0.321633,0.321633,0.018519,2
C#31379452746811,151,126.95,2,1.56,0.501381,0.051799,0.051799,0.008419,2
C#53338568668767,156,142.25,1,8.59,0.106313,0.253083,0.253083,0.014901,3
C#23674583018799,110,238.48,4,12.18,0.531061,0.178427,0.178427,0.011413,3
C#71269061119679,177,181.65,12,18.51,0.374636,0.079263,0.079263,0.06419,2
C#96296528071788,45,211.18,3,46.39,0.456118,0.209037,0.209037,0.033481,7
C#64707003076777,215,189.91,4,8.17,0.437784,0.574519,0.574519,0.03382,4
C#57698321781214,143,250.03,3,7.83,0.352414,0.212784,0.212784,0.012063,2
C#55577176555025,209,228.84,5,18.36,0.105979,0.210645,0.210645,0.258827,5
C#92948297565914,127,95.43,4,12.58,0.36944,0.24938,0.24938,0.015218,1
C#86159918611014,70,465.96,5,46.39,0.509836,0.202252,0.202252,0.031547,12
C#99253373108674,185,1405.06,7,253.37,0.685021,0.146449,0.146449,0.073426,5
C#40556888975603,124,196.85,4,14.76,0.469483,0.186362,0.186362,0.013547,3
C#97901732794241,105,291.09,3,18.67,0.494872,0.258835,0.258835,0.013034,2
C#76521597787876,115,207.77,3,11.92,0.567908,0.221188,0.221188,0.008974,3
C#73820737706686,246,289.96,10,11.31,0.333603,0.519851,0.519851,0.087146,3
C#95009158426962,175,1299,8,216.25,0.401085,0.272332,0.272332,0.104459,5
C#35197443688835,89,202.27,5,14.93,0.098532,0.288102,0.288102,0.244639,2
C#74706370570367,138,106.57,2,1.22,0.436775,0.128577,0.128577,0.009326,2
C#15170095804102,115,370.16,5,26.56,0.394346,0.27978,0.27978,0.025021,8
C#78951271729440,121,151.69,1,15.29,0.410399,0.205925,0.205925,0.012804,2
C#44118118874792,194,328.52,4,10.48,0.149461,0.161579,0.161579,0.344137,2
C#45619034952823,48,98.13,2,1.08,0.452339,0.13827,0.13827,0.006412,3
C#4996799421276,84,371.5,9,14.71,0.47676,0.60368,0.60368,0.036659,4
C#12350918240415,245,142.3,6,25.23,0.171404,0.235108,0.235108,0.467794,5
C#66521614033676,101,1445.74,4,118.7,0.403739,0.165402,0.165402,0.114987,6
C#76265452828312,156,413.83,4,39.74,0.631459,0.154055,0.154055,0.016968,4
C#2392610182668,327,369.04,8,13.35,0.522867,0.774623,0.774623,0.066044,4
C#15967822899783,100,153.03,1,0.84,0.70487,0.075884,0.075884,0.007203,3
C#33673534684049,199,247.3,2,12.17,0.499465,0.253286,0.253286,0.014714,2
C#75268455622486,128,167.29,1,22.25,0.552061,0.124716,0.124716,0.018059,2
C#11626902227857,167,113.22,2,1.01,0.52165,0.155895,0.155895,0.009712,1
C#13167059724844,365,254.01,11,13.11,0.32827,0.351932,0.351932,0.045945,4
C#59578953034391,117,1382.05,10,177.11,0.606732,0.193693,0.193693,0.093455,3
C#75504915831612,133,155.64,4,19.3,0.048331,0.154635,0.154635,0.39707,4
C#929322938561,128,1151.42,5,139.01,0.286232,0.113915,0.113915,0.104197,3
C#86855442711719,244,342.39,3,23.96,0.14972,0.23925,0.23925,0.349142,3
C#58961358095570,139,464.35,5,29.51,0.459869,0.181399,0.181399,0.021049,8
C#30811080597599,48,399.55,5,64.82,0.442148,0.216404,0.216404,0.027204,6
C#27972706547402,81,388.45,5,34.13,0.243501,0.215258,0.215258,0.039158,6
C#45325709717149,160,270.62,3,11.3,0.502743,0.208011,0.208011,0.007933,2
C#46353388203572,211,325.58,4,20.17,0.136687,0.234792,0.234792,0.22827,2
C#76818259928306,127,357.01,3,12.07,0.40013,0.241776,0.241776,0.01352,3
C#69433994767720,151,356.12,4,33.11,0.40385,0.177562,0.177562,0.028626,4
C#73134097704339,209,262.2,3,12.74,0.377359,0.238303,0.238303,0.015818,1
C#74437992600080,137,75.25,1,1.03,0.307405,0.201189,0.201189,0.009924,3
C#38737227271433,131,108.19,2,0.97,0.314507,0.110775,0.110775,0.009405,2
C#75400168525582,101,286.26,8,18.19,0.44384,0.611747,0.611747,0.037506,4
C#39362433394906,107,509.66,1,19.07,0.635201,0.222823,0.222823,0.027358,6
C#27472565596386,176,702.92,10,170.74,0.325783,0.176889,0.176889,0.087656,7
C#43672528667265,128,119.45,2,0.86,0.436688,0.119645,0.119645,0.006172,3
C#62120471414947,118,248.56,3,11.25,0.488847,0.216927,0.216927,0.018305,2
C#54451077385884,159,181.54,4,22.55,0.131817,0.150265,0.150265,0.397394,3
C#65061990516830,120,136.89,2,1.52,0.376232,0.108126,0.108126,0.00926,3
C#83880356330905,268,2083.83,6,264.95,0.440588,0.156991,0.156991,0.080192,5
C#80174546711575,94,93.83,2,0.85,0.451865,0.061898,0.061898,0.007287,2
C#1965523607934,98,260.56,3,22.02,0.11702,0.21097,0.21097,0.306269,3
C#45583348706899,232,273.71,5,14.26,0.083843,0.23209,0.23209,0.386974,3
C#79879307565019,116,144.52,5,18.74,0.45958,0.241911,0.241911,0.011894,2
C#85800158299250,110,322.25,11,17.99,0.433724,0.566107,0.566107,0.068343,3
C#46586343564976,65,108.06,2,1.41,0.61994,0.127763,0.127763,0.009175,3
C#62249002876220,188,401.74,9,11.38,0.412117,0.569684,0.569684,0.047936,3
C#48433524138805,127,195.37,3,11.19,0.561956,0.213917,0.213917,0.016799,1
C#29597605172159,180,371.65,4,20.72,0.069907,0.224977,0.224977,0.403194,3
C#34496390263402,169,284.06,1,11.61,0.13757,0.311691,0.311691,0.495058,3
C#20707619349648,118,272.84,1,20.2,0.087907,0.236535,0.236535,0.27434,3
C#69897892945687,203,192.2,5,9.1,0.113412,0.170878,0.170878,0.282019,3
C#53672215831789,149,390.78,3,26.66,0.139287,0.219681,0.219681,0.40762,4
C#84625073858185,199,2094.6,8,124.03,0.416956,0.120005,0.120005,0.057107,5
C#82987122774374,120,145.09,3,13.25,0.73539,0.163915,0.163915,0.006625,2
C#74215064241554,141,244.61,3,27.87,0.638152,0.218532,0.218532,0.031322,9
C#87014242156076,149,72.63,2,0.25,0.444448,0.121227,0.121227,0.010182,3
C#48371667692903,127,200.11,3,15.99,0.50142,0.182675,0.182675,0.007992,2
C#86883716989553,101,324.59,2,34.11,0.641638,0.242364,0.242364,0.038969,8
C#35257652974791,257,316.48,10,4.6,0.377031,0.705115,0.705115,0.080005,2
C#98124232215678,153,377.47,4,43.65,0.483952,0.201261,0.201261,0.025483,9
C#37502714627694,47,64.94,1,1.13,0.560987,0.075026,0.075026,0.010205,1
C#89467613292449,113,108.97,2,0.7,0.437998,0.141359,0.141359,0.009163,1
C#20199095012924,220,279.15,3,18.77,0.034717,0.32191,0.32191,0.295228,2
C#13670197101715,134,49.82,1,20.25,0.552628,0.027039,0.027039,0.012204,1
C#50516621248629,151,263.31,1,24.24,0.109856,0.30504,0.30504,0.316032,2
C#37593513266547,105,141.31,1,0.64,0.336845,0.183118,0.183118,0.01143,2
C#14024943064516,122,444.92,6,64.16,0.257905,0.159113,0.159113,0.025146,7
C#99038501350903,160,403.93,10,12.84,0.466562,0.775099,0.775099,0.078614,3
C#16918573807154,82,135.03,2,1.48,0.52209,0.099244,0.099244,0.007996,4
C#25765777797176,95,215.64,3,12.46,0.645598,0.175021,0.175021,0.012331,2
C#83597891073369,171,272.1,2,19.72,0.120742,0.186184,0.186184,0.219356,3
C#25683980123052,128,119.06,1,1.55,0.361461,0.072683,0.072683,0.010608,2
C#16425964477430,232,307.62,4,32.37,0.104625,0.143338,0.143338,0.366559,3
C#36939309929911,134,225.29,3,10.76,0.562314,0.236207,0.236207,0.015807,2
C#77813305846380,162,232.24,4,8.58,0.158119,0.333072,0.333072,0.365029,1
C#28417256767371,167,488.79,4,26.87,0.480542,0.091977,0.091977,0.034525,9
C#90481520153143,85,302.65,7,9.92,0.385191,0.731048,0.731048,0.031848,4
C#68870639379688,113,232.95,4,12.57,0.269178,0.196392,0.196392,0.012316,2
C#91440610112643,157,183.35,2,10.39,0.667607,0.142181,0.142181,0.008747,1
C#72206912948039,121,118.52,2,1.28,0.462764,0.097377,0.097377,0.010481,2
C#57701023364942,152,170.35,5,16.57,0.47769,0.177198,0.177198,0.017386,1
C#86168630343143,84,305.25,3,54.41,0.59355,0.232971,0.232971,0.004953,10
C#11822030505345,252,193.3,4,18.29,0.084472,0.209833,0.209833,0.437713,5
C#13915729548392,108,252.14,4,16.15,0.570555,0.202352,0.202352,0.013718,2
C#60322012849385,238,396.14,7,7.81,0.432208,0.347543,0.347543,0.070998,3
C#31074436671190,158,291.08,4,18.47,0.103398,0.264083,0.264083,0.284242,3
C#48215432295213,184,57.96,2,0.72,0.298449,0.119473,0.119473,0.005973,1
C#83575407974836,71,150.93,2,14.01,0.295652,0.283238,0.283238,0.01618,3
C#1114567437939,124,287.9,3,48.31,0.338302,0.318974,0.318974,0.029997,10
C#74312438408640,84,380.69,5,17.86,0.122201,0.354644,0.354644,0.344563,2
C#28826617031738,113,289.87,4,13.99,0.566866,0.269705,0.269705,0.014864,2
C#47925297785294,110,139.71,3,4.91,0.472062,0.293857,0.293857,0.008265,1
C#11642461297885,227,167.4,13,8.37,0.472871,0.602893,0.602893,0.06333,4
C#69571380494630,107,300.75,2,12.35,0.46316,0.269524,0.269524,0.012634,2
C#28355430237631,127,247.21,2,15.64,0.493163,0.27642,0.27642,0.008882,2
C#97561005232047,175,279.98,3,13.9,0.409528,0.054066,0.054066,0.018705,2
C#21249657659446,183,203.66,2,14.66,0.451919,0.258709,0.258709,0.01306,2
C#42104259827677,126,315.05,3,10.68,0.082052,0.214541,0.214541,0.6329,3
C#4785560333534,71,444.54,6,35.93,0.385744,0.178962,0.178962,0.006606,7
C#31737369481920,123,224.57,3,13.6,0.73213,0.253382,0.253382,0.011974,3
C#64618869370066,294,375.94,7,13.09,0.374155,0.553916,0.553916,0.038206,3
C#43080208612762,220,316.75,3,7.33,0.502044,0.182832,0.182832,0.009297,2
C#65475830349006,123,401.3,1,15.57,0.503492,0.10363,0.10363,0.014577,2
C#79775511337457,111,490.29,6,59.16,0.739944,0.128539,0.128539,0.016874,11
C#62343942255258,122,110.33,2,0.57,0.592064,0.094026,0.094026,0.009431,3
C#51653203790552,167,185.35,8,7.81,0.286497,0.631355,0.631355,0.061213,2
C#63134384012200,159,407.71,3,28.18,0.135479,0.19275,0.19275,0.230973,2
C#51362858371623,126,1263.9,8,170.23,0.584103,0.16321,0.16321,0.120957,5
C#97017744408783,158,132.34,3,20.31,0.42005,0.126738,0.126738,0.014916,3
C#63470665173201,120,192.14,3,10.82,0.449971,0.213476,0.213476,0.017484,2
C#44581940998499,117,233.19,2,16.53,0.531897,0.258679,0.258679,0.01506,2
C#49431231316977,183,210.87,3,17.84,0.087303,0.162091,0.162091,0.219941,4
C#18054232138203,105,249.69,7,62.75,0.530134,0.155629,0.155629,0.03074,8
C#38675205537353,118,289.15,2,19.3,0.094835,0.176021,0.176021,0.556959,1
C#40682717985292,117,142.77,3,17.42,0.365843,0.185293,0.185293,0.011734,2
C#22226698193010,199,268.47,4,26.76,0.139548,0.333432,0.333432,0.173322,4
C#23362565734135,82,533.09,3,50.03,0.508521,0.308947,0.308947,0.017667,12
C#3505157281897,107,124.06,3,14.21,0.787191,0.179057,0.179057,0.018389,2
C#13795904700185,161,264.47,2,14.41,0.10015,0.25064,0.25064,0.472219,4
C#31549740367615,139,179.31,3,16.51,0.342667,0.210127,0.210127,0.013509,2
C#24560606695278,61,154.17,2,1.67,0.407061,0.092994,0.092994,0.013225,1
C#68275946950164,123,309.07,2,13.27,0.48356,0.140938,0.140938,0.016964,2
C#35148191750933,124,266.85,3,14.26,0.333568,0.239239,0.239239,0.00763,3
C#88137256775025,98,248.58,2,12.28,0.577949,0.174968,0.174968,0.013433,2
C#48044672349955,164,268.35,3,10.01,0.335174,0.226141,0.226141,0.013081,2
C#12530530164756,91,146.72,1,1.32,0.50989,0.144752,0.144752,0.005956,3
C#13213720099177,127,399.27,2,29.17,0.433428,0.177178,0.177178,0.029654,8
C#5948471297063,173,262.2,2,11.3,0.496905,0.173637,0.173637,0.008325,2
C#66746165850373,173,216.15,12,10.08,0.55634,0.467792,0.467792,0.047384,2
C#43199889856573,166,149.43,3,18.64,0.338892,0.24179,0.24179,0.011703,2
C#12339979464877,210,150.71,2,21.9,0.094621,0.290202,0.290202,0.428804,4
C#67770381906346,85,192.8,2,13.94,0.419247,0.241291,0.241291,0.006552,2
